,x1,x2,x3,x4,y
607,23.56,73.18,1012.18,87.98,437.92
608,10.23,42.07,1017.93,91.1,475.14
609,25.14,73.67,1006.94,88.51,430.89
610,9.56,41.55,1002.67,70.27,481.24
611,12.93,36.71,1013.22,83.44,472.42
612,17.1,48.98,1016.48,85.63,454.43
613,17.14,41.66,1010.97,57.66,463.38
614,10.41,44.68,1023.53,91.38,474.7
615,15.39,42.28,1007.35,81.35,467.3
616,8.48,42.49,1010.77,88.68,483.5
617,7.68,38.06,1020.92,83.87,483.8
618,24.5,58.66,1011.54,57.92,451.03
619,22.92,58.62,1016.37,71.38,447.48
620,30.62,66.75,1017.68,53.68,432.66
621,9.87,40.81,1017.17,84.25,473.2
622,10.4,45.01,1018.58,93.48,470.79
623,22.12,49.39,1019.8,72.83,451.0
624,16.91,43.96,1013.32,79.87,465.86
625,31.56,66.44,1008.91,64.16,430.11
626,19.33,58.96,1014.88,67.86,456.54
627,23.44,72.24,1011.28,88.03,438.34
628,7.57,37.49,1009.73,83.07,481.98
629,22.32,47.93,1004.07,86.95,440.21
630,25.06,65.46,1014.37,38.82,443.03
631,17.28,44.92,1024.39,76.08,459.26
632,9.38,41.44,1015.09,86.8,481.96
633,3.82,35.47,1016.62,84.34,489.04
634,30.88,69.51,1011.48,46.58,433.14
635,27.48,61.41,1012.2,45.06,452.24
636,19.82,58.16,1016.76,74.66,455.5
637,9.65,44.68,1022.9,98.08,476.71
638,19.87,49.69,1012.23,68.57,456.03
639,19.81,56.65,1020.62,67.99,457.72
640,20.11,50.78,1008.73,93.24,447.42
641,15.62,40.12,1013.03,96.26,462.59
642,16.75,42.23,1013.81,84.98,464.87
643,18.92,46.93,1009.89,77.98,453.66
644,21.05,63.09,1016.49,91.23,447.45
645,26.63,64.44,1012.66,61.19,442.0
646,15.92,44.85,1015.84,59.99,467.41
647,26.88,79.74,1006.54,93.7,434.77
648,5.97,40.35,1012.3,94.1,489.03
649,9.52,40.96,1023.48,86.49,483.59
650,15.24,39.39,1013.01,74.24,469.79
651,11.7,41.16,1017.98,95.71,462.94
652,15.84,52.72,1026.45,62.57,464.93
653,14.72,43.34,1013.07,85.61,464.22
654,16.31,68.28,1003.98,98.62,450.33
655,22.33,45.87,1007.8,63.61,447.02
656,10.56,40.22,1005.08,89.71,478.02
657,9.35,41.03,1021.33,66.75,482.16
658,24.47,48.6,1002.49,75.04,442.08
659,15.81,54.3,1017.8,68.45,461.63
660,8.35,40.46,1019.23,73.26,474.79
661,23.61,43.77,1011.81,56.08,444.55
662,23.7,64.45,1012.87,38.24,451.16
663,14.18,39.3,1020.1,67.48,464.32
664,28.32,72.58,1007.77,78.35,428.06
665,22.31,70.32,1009.22,89.53,437.83
666,33.79,69.05,1001.62,40.13,435.1
667,22.64,58.66,1011.68,60.97,449.79
668,11.34,45.17,1018.32,96.24,472.13
669,9.2,39.82,1013.19,91.25,482.89
670,22.57,63.94,1013.49,81.61,443.58
671,11.75,35.76,1018.99,57.92,473.01
672,7.64,42.28,1008.46,84.29,484.78
673,10.69,36.71,1022.08,83.28,472.81
674,13.92,39.85,1012.64,68.03,473.47
675,16.73,39.64,1008.94,74.91,464.46
676,22.29,61.27,1019.05,58.23,449.81
677,28.32,66.54,1010.28,45.6,436.42
678,26.26,65.06,1013.58,52.72,440.92
679,11.38,39.22,1018.62,57.14,473.71
680,22.66,61.27,1019.29,55.43,448.68
681,22.99,68.67,1006.65,77.62,446.67
682,29.24,60.23,1009.62,59.71,438.24
683,28.24,64.69,1007.35,61.14,438.03
684,15.78,48.6,1007.24,84.23,460.86
685,29.23,69.59,1009.0,71.41,437.95
686,9.49,40.69,1015.09,91.31,476.67
687,14.58,42.07,1017.9,86.14,460.66
688,26.61,72.43,1007.71,75.82,427.61
689,24.41,52.3,1006.28,70.33,442.62
690,13.15,40.78,1024.13,79.59,462.3
691,26.08,48.6,1003.61,57.8,438.61
692,9.77,44.68,1023.37,91.4,477.56
693,26.8,68.31,1011.04,61.48,447.85
694,8.02,40.23,1017.42,90.26,484.22
695,11.2,41.54,1019.94,67.18,479.03
696,26.75,56.57,1013.76,57.93,443.92
697,23.4,72.99,1009.48,88.82,438.51
698,19.15,59.21,1018.41,88.9,450.26
699,29.24,64.33,1011.5,64.14,440.29
700,31.86,73.88,1005.6,57.68,435.91
701,22.07,69.94,1011.18,80.86,440.09
702,23.11,68.3,1017.83,86.62,437.91
703,17.4,63.09,1020.84,92.58,453.0
704,18.21,41.23,993.11,62.29,457.53
705,20.16,60.1,1011.24,86.23,453.36
706,24.45,70.02,1010.75,71.37,445.8
707,6.52,39.85,1012.55,86.36,483.01
708,23.16,57.69,1007.91,84.7,438.29
709,22.18,62.91,1012.14,68.86,449.77
710,30.04,67.25,1017.65,52.84,435.17
711,6.11,38.68,1017.53,79.23,482.97
712,22.71,48.06,1012.82,67.81,445.1
713,14.04,44.21,1021.93,86.12,468.64
714,12.82,41.58,1020.37,81.06,464.07
715,20.91,58.2,1018.1,62.8,446.19
716,13.66,41.67,1013.43,80.56,469.17
717,14.66,42.07,1018.14,84.68,462.77
718,19.41,64.45,1009.44,64.05,452.55
719,26.51,50.05,1006.75,65.34,440.22
720,18.04,44.88,1017.96,66.3,461.13
721,4.0,39.9,1008.46,97.21,490.68
722,25.97,68.12,1013.11,61.97,437.11
723,29.67,73.67,1006.48,64.98,429.28
724,20.88,59.8,1015.66,75.34,453.18
725,21.81,63.77,1014.28,83.66,444.52
726,33.3,68.14,1003.02,53.43,426.88
727,9.45,43.5,1018.89,84.29,476.1
728,27.32,76.09,1007.77,74.64,443.13
729,9.46,41.4,1026.78,87.58,480.82
730,31.85,73.91,1003.6,60.22,431.26
731,24.75,69.45,1013.97,53.49,438.28
732,28.69,67.25,1017.71,44.6,436.21
733,27.38,59.21,1012.74,53.53,437.78
734,16.0,43.34,1013.89,78.39,462.33
735,22.06,43.43,1010.46,58.01,448.92
736,15.94,44.85,1014.29,67.57,462.54
737,23.65,71.98,1006.09,93.39,434.11
738,13.42,40.78,1025.03,77.51,459.04
739,26.11,69.84,1002.57,84.99,427.45
740,25.36,74.99,1002.21,65.96,440.25
741,22.72,65.61,1014.64,70.53,449.04
742,23.0,57.76,1017.64,56.86,451.39
743,6.25,40.02,1032.14,80.22,481.38
744,18.76,56.53,1020.04,86.62,452.5
745,7.33,40.0,1018.96,80.76,478.16
746,22.96,45.01,1012.21,50.81,450.37
747,20.36,56.53,1020.25,72.96,455.34
748,12.51,41.14,1027.36,87.86,463.79
749,30.68,69.68,1012.86,56.56,438.68
750,28.07,66.17,1010.58,64.11,443.77
751,10.09,37.14,1012.99,72.59,473.66
752,26.98,43.77,1010.95,40.8,446.05
753,24.88,63.31,1014.23,55.76,441.54
754,14.4,42.99,1010.3,89.72,469.34
755,8.41,40.67,1019.97,69.2,489.25
756,12.03,40.75,1015.93,85.07,474.97
757,28.98,70.8,1008.19,73.45,434.08
758,13.87,42.99,1007.45,81.52,471.12
759,8.53,43.14,1012.25,78.88,480.08
760,19.57,68.61,1011.13,96.4,448.73
761,28.26,69.23,1013.01,42.1,436.31
762,14.51,42.77,1017.47,81.95,463.37
763,11.47,40.27,1005.39,77.4,479.44
764,14.17,41.67,1013.4,72.77,471.42
765,27.04,69.98,1008.5,75.41,433.25
766,26.04,52.84,1005.68,65.18,439.36
767,26.41,65.59,1010.69,73.78,441.49
768,22.33,59.8,1016.84,67.09,450.07
769,29.23,74.22,1008.49,57.88,428.9
770,12.41,41.16,1017.45,93.64,464.08
771,17.02,44.85,1014.38,62.66,459.98
772,25.69,59.54,1004.05,81.69,439.06
773,26.35,64.05,1009.81,81.24,433.63
774,9.74,41.01,1019.12,98.39,465.8
775,11.6,39.1,1009.81,100.09,460.7
776,14.93,39.39,1014.31,80.68,468.88
777,18.53,48.98,1014.24,74.29,452.73
778,8.76,41.48,1018.49,74.98,474.3
779,11.48,36.18,1017.03,61.62,469.44
780,20.15,65.59,1014.62,79.39,449.84
781,26.91,70.47,1007.55,72.59,434.24
782,12.64,41.79,1016.38,92.65,461.46
783,26.53,60.07,1016.55,54.79,438.54
784,25.38,74.67,1016.61,81.34,435.41
785,21.19,55.5,1019.83,65.22,455.93
786,11.47,25.36,1008.27,95.4,469.51
787,29.97,69.14,1007.92,66.74,433.82
788,33.42,68.51,1011.91,45.83,427.66
789,7.26,36.08,1021.47,83.15,483.58
790,13.98,44.58,1016.48,77.59,473.01
791,4.81,42.85,1013.96,86.94,479.8
792,23.45,70.04,1010.99,79.2,436.46
793,22.2,57.17,1009.82,78.43,447.75
794,18.09,43.72,1008.64,74.15,453.02
795,21.95,57.76,1018.02,67.72,452.27
796,27.24,44.89,1009.61,51.89,442.84
797,18.3,44.06,1017.95,63.24,456.32
798,25.76,71.06,1007.93,90.4,433.75
799,10.24,41.17,1019.73,82.04,479.78
800,6.38,40.07,1018.53,60.2,492.96
801,30.15,72.51,1009.37,50.64,443.72
802,14.24,39.52,1018.22,77.19,468.51
803,7.8,39.04,1018.46,66.5,482.31
804,9.29,34.03,1018.84,74.81,483.74
805,30.59,70.04,1010.28,50.56,429.13
806,30.07,70.04,1010.84,55.74,426.35
807,19.64,46.33,1013.33,98.99,451.45
808,9.07,40.67,1014.41,70.39,484.5
809,6.33,39.33,1012.06,93.16,492.22
810,9.53,44.03,1008.87,89.99,471.23
811,23.82,73.67,1007.26,88.16,438.42
812,7.32,39.42,1026.15,76.51,476.12
813,7.91,37.8,1020.59,61.0,483.49
814,28.89,70.72,1009.36,70.33,433.02
815,28.42,73.4,1011.39,62.72,438.25
816,24.29,62.91,1013.04,65.85,442.18
817,19.12,58.79,1017.34,92.45,447.02
818,14.09,44.47,1029.08,72.36,466.53
819,25.44,70.17,1000.65,91.89,433.02
820,24.71,61.9,1013.78,85.82,443.39
821,19.64,44.6,1015.88,47.56,467.53
822,19.47,58.79,1016.8,87.26,450.17
823,13.56,39.18,1023.4,63.82,470.38
824,26.4,48.41,1008.51,66.95,442.23
825,29.25,66.51,1015.53,33.65,441.7
826,23.1,70.79,1006.53,90.81,434.58
827,29.12,67.32,1014.21,48.8,435.2
828,21.19,74.93,1015.75,80.84,443.29
829,27.11,70.04,1009.76,71.25,431.96
830,25.94,60.75,1007.22,64.76,439.46
831,10.62,39.64,1010.51,68.55,478.37
832,10.76,40.43,1025.98,79.65,490.78
833,11.74,40.71,1020.64,82.15,470.05
834,26.79,62.44,1011.51,72.46,440.55
835,12.1,41.17,1013.72,75.61,478.1
836,22.73,43.79,1015.61,42.66,460.2
837,8.42,42.28,1008.4,87.78,481.91
838,10.47,41.06,1022.24,81.16,477.47
839,15.31,52.75,1025.21,55.22,460.77
840,23.26,58.2,1016.72,57.98,446.87
841,31.38,70.83,1010.35,47.28,431.33
842,22.47,59.43,1006.02,85.21,444.5
843,13.18,40.73,1017.62,94.4,465.96
844,27.66,69.75,1009.71,84.27,439.18
845,30.76,73.17,1009.89,50.43,430.98
846,20.51,48.6,1005.29,80.7,448.0
847,15.33,52.05,1014.15,80.56,452.82
848,5.79,39.61,1021.64,85.41,489.6
849,14.54,41.17,1015.15,67.78,470.19
850,7.61,41.26,1009.05,97.32,480.68
851,15.46,44.88,1017.52,93.32,461.2
852,7.84,40.07,1016.68,47.63,488.7
853,19.79,44.9,1008.66,72.68,455.59
854,18.85,44.63,1009.06,84.75,456.72
855,13.91,44.58,1021.36,78.98,472.67
856,10.87,44.71,1021.38,58.22,484.63
857,22.06,45.61,1014.3,77.75,455.61
858,31.25,69.51,1010.25,36.83,428.77
859,14.54,46.18,1015.29,94.48,463.03
860,8.22,41.82,1032.77,71.63,477.86
861,24.43,58.95,1017.18,57.73,441.4
862,27.76,72.99,1007.81,71.66,435.02
863,11.83,45.09,1013.11,88.52,470.32
864,25.37,66.75,1017.94,79.26,434.16
865,25.22,69.88,1007.17,80.26,443.24
866,17.47,58.16,1016.36,82.26,456.97
867,25.08,51.43,1011.8,71.98,446.67
868,10.9,39.64,1010.58,64.88,477.04
869,17.7,38.52,1020.15,69.8,455.5
870,16.0,42.86,1013.88,81.74,467.5
871,31.24,71.98,1004.66,57.17,426.93
872,17.06,52.9,1019.76,80.9,460.82
873,27.06,43.77,1011.02,42.61,442.15
874,33.63,77.54,1009.82,58.04,431.81
875,32.25,77.54,1010.46,54.57,430.86
876,28.16,70.72,1009.81,65.32,441.37
877,23.96,47.43,1008.38,63.55,446.86
878,13.73,41.92,1031.01,64.92,466.29
879,30.17,74.22,1007.46,49.27,432.0
880,20.38,66.54,1013.95,77.8,448.93
881,29.47,65.51,1014.71,58.28,444.8
882,14.43,44.84,1024.34,84.0,467.45
883,18.38,55.28,1020.22,68.33,451.29
884,11.98,44.6,1018.59,86.71,470.02
885,30.06,67.25,1017.63,53.59,435.02
886,30.82,78.87,1012.06,70.69,432.01
887,19.69,56.65,1020.82,71.54,453.96
888,30.91,79.74,1006.92,56.32,433.84
889,11.62,43.48,1016.66,76.32,468.37
890,13.17,38.91,1016.55,74.47,470.63
891,14.76,43.79,1016.17,75.72,464.14
892,15.24,45.87,1009.46,85.95,456.33
893,7.71,40.77,1021.93,87.04,482.19
894,20.1,57.17,1011.96,87.68,452.67
895,20.04,58.2,1017.56,74.31,448.92
896,20.23,57.76,1016.84,81.26,452.5
897,27.19,64.96,1006.71,73.99,428.79
898,19.23,41.67,1012.53,48.86,465.66
899,12.81,44.34,1015.55,90.37,474.03
900,12.95,40.1,1015.31,86.01,471.07
901,19.48,58.66,1013.32,73.16,454.4
902,6.05,42.85,1013.09,91.88,485.02
903,14.27,44.34,1018.95,71.44,470.98
904,14.38,45.09,1012.95,86.1,464.27
905,9.51,40.81,1015.69,82.52,475.29
906,21.33,60.1,1010.97,78.36,451.95
907,24.8,65.48,1018.56,62.05,442.02
908,9.45,36.71,1024.24,83.28,476.02
909,5.95,39.48,1005.16,63.6,486.07
910,18.87,62.96,1020.55,82.87,455.22
911,21.92,49.02,1009.29,88.56,443.31
912,32.81,75.08,1005.09,42.0,433.37
913,29.77,67.07,1005.82,48.38,433.89
914,24.81,66.44,1011.19,69.96,435.79
915,14.35,46.18,1016.63,87.76,461.74
916,20.87,57.19,1006.5,77.0,445.95
917,6.77,39.81,1017.01,87.68,488.27
918,14.41,40.83,1009.82,80.43,470.13
919,20.53,65.06,1016.69,73.47,446.64
920,16.64,45.87,1009.02,98.86,456.79
921,19.21,53.16,1013.18,81.64,454.01
922,12.99,43.8,1023.16,64.65,466.95
923,26.63,73.68,1015.15,85.13,428.8
924,15.16,40.73,1017.7,86.37,459.19
925,21.48,61.27,1019.29,61.43,450.88
926,16.5,49.39,1018.35,93.42,462.48
927,11.03,44.78,1013.16,83.85,470.17
928,13.04,41.04,1026.27,69.75,464.91
929,22.97,72.24,1011.15,95.85,437.41
930,16.69,44.78,1010.41,58.18,456.17
931,7.09,43.13,1017.91,92.37,485.04
932,25.86,60.32,1015.91,53.37,446.58
933,28.9,60.07,1015.96,45.06,440.62
934,30.87,67.32,1013.78,34.54,436.96
935,13.98,40.24,1017.19,87.45,467.2
936,23.09,60.95,1015.02,68.78,450.31
937,24.53,74.78,1009.9,78.34,446.3
938,14.89,39.82,1013.23,82.49,470.19
939,24.84,56.89,1012.15,67.24,440.36
940,18.51,48.06,1015.14,79.83,455.44
941,26.21,56.85,1011.45,41.37,439.55
942,26.88,59.21,1013.54,58.13,437.11
943,9.2,39.99,1011.73,85.95,484.04
944,27.33,51.43,1006.18,67.6,439.12
945,34.4,77.95,1009.83,57.86,430.87
946,20.0,69.48,1011.05,85.51,448.79
947,30.09,69.48,1009.51,53.24,435.2
948,14.24,41.16,1010.16,87.0,471.0
949,14.85,38.91,1014.48,60.98,467.42
950,16.49,49.39,1018.1,93.13,461.54
951,23.77,69.13,1011.05,89.41,434.08
952,12.45,43.67,1013.61,91.34,474.27
953,15.77,41.79,1007.96,80.69,455.87
954,6.14,39.4,1011.21,90.87,485.94
955,8.54,38.08,1019.75,71.24,478.31
956,10.72,41.17,1019.68,60.71,479.21
957,8.95,43.13,1017.56,94.85,479.14
958,9.25,41.26,1020.51,91.21,473.87
959,14.5,39.0,1017.04,75.75,465.32
960,27.89,68.12,1012.78,48.72,435.69
961,15.34,43.5,1021.18,79.44,459.77
962,30.99,68.51,1008.0,71.35,430.09
963,14.77,49.15,1020.56,80.27,467.72
964,23.03,44.89,1010.26,59.85,447.81
965,26.02,70.79,1004.21,79.12,428.72
966,24.09,63.94,1017.59,51.02,442.92
967,13.12,48.04,1011.93,100.07,463.46
968,33.92,77.95,1010.15,58.89,433.01
969,23.96,65.34,1015.52,56.82,449.23
970,7.87,41.06,1020.91,87.64,486.57
971,20.55,65.46,1013.87,58.09,448.83
972,22.63,57.17,1009.83,77.43,433.54
973,7.05,43.65,1018.41,72.36,480.47
974,12.27,49.83,1007.75,92.02,467.1
975,33.12,68.31,1010.3,42.29,441.13
976,24.74,59.21,1012.18,74.2,440.36
977,24.48,69.45,1013.86,62.39,435.74
978,18.67,47.83,1005.12,82.97,454.47
979,28.14,43.21,1011.82,69.32,436.53
980,16.89,49.21,1015.19,70.39,458.25
981,21.05,61.87,1009.69,62.81,449.05
982,28.75,77.24,1008.92,77.17,433.03
983,20.03,69.45,1013.47,86.66,441.54
984,24.52,59.15,1014.03,74.83,439.55
985,6.49,43.65,1020.41,72.78,484.94
986,15.61,38.52,1018.4,80.99,439.21
987,26.2,71.73,1010.14,76.14,430.89
988,26.65,66.48,1005.7,65.09,436.65
989,20.94,44.58,1016.98,59.65,463.69
990,18.53,63.91,1010.26,97.8,440.64
991,16.63,53.82,1015.18,66.09,458.29
992,27.02,61.86,1012.38,70.28,442.67
993,10.91,39.61,1018.44,64.38,469.42
994,18.91,59.21,1017.76,90.49,450.24
995,8.7,39.72,1020.0,78.75,479.03
996,21.73,50.32,1008.51,84.62,442.1
997,26.21,65.12,1016.06,44.31,444.44
998,20.32,39.72,1001.38,57.21,456.18
999,9.43,41.4,1028.03,84.98,474.16
1000,23.22,66.56,1002.47,85.39,437.11
1001,22.42,62.52,1016.83,63.27,451.64
1002,22.47,47.45,1007.62,76.65,447.14
1003,23.41,74.99,1007.22,84.55,442.51
1004,12.14,40.27,1007.57,73.22,472.84
1005,7.47,40.07,1015.45,50.3,489.59
1006,14.69,54.3,1018.01,73.4,462.63
1007,24.67,70.94,1007.99,75.64,443.51
1008,23.4,49.16,1002.85,69.82,446.05
1009,25.67,74.78,1010.24,68.87,440.48
1010,21.71,58.05,1013.07,85.75,449.38
1011,31.15,67.45,1014.85,42.11,431.97
1012,17.36,43.96,1013.02,79.59,466.36
1013,15.79,58.86,1015.85,91.91,455.15
1014,14.02,40.66,1017.05,84.14,465.39
1015,22.08,55.5,1018.42,58.46,455.79
1016,27.44,52.3,1008.15,58.92,441.75
1017,8.71,41.82,1033.08,74.53,477.94
1018,22.84,50.05,1005.59,79.49,442.85
1019,16.18,41.66,1010.01,65.62,465.82
1020,24.52,56.85,1012.59,54.47,438.89
1021,12.84,39.54,1011.47,89.86,468.22
1022,27.17,73.5,1010.36,73.29,435.22
1023,24.33,49.16,1003.46,61.04,441.2
1024,28.26,63.13,1012.0,68.35,440.58
1025,25.01,68.63,1013.76,43.65,447.12
1026,11.22,41.66,1008.96,72.38,477.53
1027,11.15,41.26,1022.67,81.83,473.57
1028,18.63,45.87,1007.98,79.9,453.79
1029,9.64,39.85,1012.9,83.82,478.37
1030,11.6,40.96,1023.95,86.83,473.66
1031,13.08,42.32,1016.63,83.72,462.41
1032,13.56,41.48,1008.53,87.2,459.76
1033,28.67,69.14,1008.24,72.68,433.79
1034,6.07,38.91,1019.25,83.39,483.56
1035,10.1,41.58,1021.26,94.06,468.19
1036,21.63,50.16,1005.7,84.84,448.32
1037,21.94,64.15,1021.2,61.75,453.3
1038,21.47,60.77,1018.06,85.73,444.02
1039,23.48,66.44,1011.28,61.11,443.21
1040,27.97,66.17,1010.81,63.73,441.7
1041,13.1,40.03,1017.79,84.48,470.75
1042,12.72,40.71,1016.02,71.57,466.99
1043,27.93,73.68,1015.41,49.95,435.95
1044,17.84,61.27,1020.1,70.68,454.57
1045,24.9,58.49,1011.06,65.14,444.19
1046,19.69,56.65,1020.86,73.41,455.32
1047,8.3,36.08,1020.63,80.42,481.6
1048,26.6,61.02,1010.26,66.16,436.19
1049,27.37,70.72,1009.77,67.87,441.9
1050,25.16,47.01,1014.99,64.0,452.64
1051,12.12,38.28,1013.65,90.19,471.19
1052,30.25,71.8,1010.87,60.4,437.28
1053,28.76,51.43,1011.88,49.79,449.98
1054,31.43,69.89,1014.8,56.22,426.15
1055,8.4,38.5,1013.67,69.13,486.5
1056,11.53,41.39,1018.39,85.52,474.49
1057,6.99,35.19,1019.32,68.95,480.05
1058,24.58,56.9,1007.08,68.24,437.16
1059,24.56,66.75,1018.5,77.47,435.03
1060,27.37,63.31,1012.89,60.11,439.15
1061,28.2,66.75,1018.35,60.18,433.46
1062,15.21,43.5,1021.6,82.06,464.08
1063,12.38,44.2,1020.23,81.5,467.04
1064,24.04,68.94,1007.62,69.11,437.13
1065,28.09,77.95,1017.07,70.98,436.94
1066,9.68,40.22,1007.6,89.97,479.56
1067,26.93,59.54,1004.02,75.5,437.58
1068,22.5,59.43,1010.31,72.17,441.92
1069,23.35,71.85,1009.32,73.48,441.28
1070,29.53,64.44,1013.22,59.75,440.1
1071,11.8,42.34,1020.25,93.54,466.52
1072,20.77,52.05,1012.22,45.61,455.02
1073,21.67,62.39,1007.98,92.96,445.85
1074,30.16,69.34,1007.67,57.69,433.54
1075,27.44,66.56,1005.51,69.28,428.0
1076,27.55,73.68,1013.62,81.13,431.86
1077,15.46,37.64,1014.57,87.53,462.96
1078,9.11,40.64,1020.68,86.91,476.62
1079,22.39,58.18,1008.52,87.48,448.37
1080,4.49,38.44,1015.47,76.96,485.78
1081,18.88,65.94,1010.43,85.54,445.61
1082,14.8,43.99,1022.89,85.25,461.97
1083,29.5,72.86,1004.63,52.17,439.43
1084,14.22,42.32,1015.54,77.23,465.0
1085,13.81,40.2,1013.66,88.16,464.23
1086,6.1,43.65,1018.07,75.85,485.24
1087,5.48,40.07,1019.63,65.62,495.76
1088,20.25,59.8,1015.3,82.69,453.81
1089,13.34,40.8,1026.56,64.85,474.47
1090,14.56,47.45,1009.52,91.14,451.95
1091,16.78,39.63,1005.84,87.91,465.97
1092,24.78,50.78,1008.81,62.97,443.98
1093,26.45,75.6,1017.42,74.5,436.89
1094,11.87,41.58,1017.29,90.3,464.77
1095,29.0,75.33,1001.6,71.43,432.65
1096,18.59,65.06,1015.75,80.72,450.4
1097,10.03,41.62,1014.55,95.61,462.73
1098,27.03,71.14,1010.33,66.25,430.41
1099,25.02,60.77,1016.71,69.85,441.21
1100,25.44,75.23,1010.71,66.44,436.67
1101,21.86,60.27,1016.06,90.48,446.31
1102,32.23,69.13,1000.61,55.1,426.9
1103,16.65,46.18,1010.6,95.69,465.6
1104,9.78,40.03,1017.33,92.11,480.59
1105,28.19,71.97,1008.85,84.67,438.8
1106,23.39,71.25,1005.22,93.7,435.68
1107,26.34,68.67,1006.54,72.48,437.52
1108,24.13,73.18,1012.62,91.52,436.22
1109,12.3,39.85,1012.59,73.38,476.42
1110,21.86,63.09,1016.64,87.94,442.79
1111,8.63,39.96,1024.39,99.47,475.79
1112,14.8,38.73,1003.18,80.73,467.54
1113,29.79,62.66,1008.5,48.51,440.27
1114,14.35,35.71,1016.1,60.86,468.9
1115,15.91,44.99,1010.93,62.81,459.73
1116,14.73,40.35,1011.15,65.2,470.03
1117,31.49,73.5,1010.71,40.16,432.13
1118,20.98,42.23,1012.9,70.7,462.27
1119,26.45,74.33,1013.81,61.7,433.16
1120,14.97,43.67,1011.13,87.33,465.54
1121,24.39,70.72,1009.78,82.25,442.04
1122,14.67,45.01,1014.28,67.91,460.47
1123,14.41,40.71,1016.78,69.77,467.01
1124,10.8,41.74,1020.24,78.62,479.32
1125,11.1,44.85,1014.27,65.08,477.03
1126,13.94,47.83,1004.83,81.2,465.13
1127,15.08,42.77,1018.67,73.89,461.6
1128,24.51,51.86,1014.64,67.57,446.74
1129,13.71,43.41,1015.45,69.26,466.06
1130,13.45,42.44,1012.79,83.12,473.96
1131,24.91,64.45,1013.02,42.34,450.84
1132,30.82,76.2,1007.47,59.3,432.22
1133,12.11,41.17,1019.46,62.59,475.53
1134,24.97,58.95,1017.19,56.24,440.03
1135,28.68,70.32,1008.51,45.73,430.48
1136,25.54,49.16,1003.64,47.4,443.55
1137,25.65,43.77,1011.65,46.18,444.01
1138,25.0,68.14,1005.35,57.13,437.67
1139,23.09,69.71,1009.75,91.35,437.7
1140,26.08,76.86,1003.3,79.49,436.85
1141,20.86,51.3,1012.03,92.46,449.67
1142,13.0,48.79,1017.14,85.23,464.12
1143,21.24,63.47,1011.86,97.02,442.94
1144,23.39,63.21,1011.91,84.57,448.3
1145,27.22,69.04,1008.89,70.62,440.85
1146,24.79,67.83,1009.32,61.46,438.36
1147,26.54,69.48,1010.7,66.09,432.56
1148,28.52,64.96,1005.9,70.79,431.36
1149,10.06,43.22,1014.1,85.7,473.0
1150,6.75,39.9,1008.3,87.42,484.05
1151,11.02,40.0,1015.75,74.83,468.09
1152,30.13,78.05,1010.99,61.5,434.14
1153,18.01,54.9,1017.04,77.82,455.91
1154,19.79,64.45,1016.14,73.54,451.37
1155,14.24,45.01,1013.54,88.68,461.64
1156,17.18,63.09,1020.67,93.58,451.37
1157,9.73,38.56,1017.18,61.81,479.78
1158,21.79,61.45,1011.11,91.78,446.99
1159,31.01,73.5,1010.92,48.61,432.41
1160,32.98,71.32,1003.67,49.78,433.56
1161,7.79,41.16,1023.17,97.11,471.82
1162,14.48,46.18,1015.83,92.15,462.3
1163,12.01,41.48,1017.75,66.67,469.08
1164,18.32,42.28,1007.86,45.62,460.27
1165,17.08,38.58,1015.41,73.42,461.49
1166,9.42,39.64,1010.86,74.03,478.05
1167,33.41,77.95,1010.3,59.72,432.9
1168,15.27,39.54,1010.64,81.91,464.49
1169,25.43,72.39,1002.65,88.13,436.1
1170,27.3,65.12,1016.24,44.87,442.78
1171,25.89,48.41,1008.49,68.58,440.92
1172,21.85,69.94,1010.89,79.4,443.0
1173,13.77,42.86,1012.86,88.83,471.94
1174,20.98,43.77,1010.67,62.73,449.88
1175,14.38,44.78,1010.8,66.58,459.66
1176,24.43,67.25,1017.99,74.27,436.5
1177,19.46,42.04,1011.3,60.45,466.24
1178,12.37,46.97,1013.95,90.76,464.4
1179,25.39,70.36,1006.76,73.62,436.5
1180,17.84,52.08,1006.65,100.09,450.67
1181,8.63,43.79,1016.08,83.25,483.91
1182,26.43,77.17,1008.67,92.59,431.26
1183,11.38,52.75,1026.19,72.71,469.9
1184,8.9,36.24,1013.29,89.35,479.03
1185,28.11,66.17,1010.51,65.16,444.2
1186,17.8,62.26,1011.81,89.81,451.62
1187,12.54,40.1,1015.73,84.29,475.02
1188,28.55,74.33,1011.77,73.34,426.48
1189,25.77,63.31,1012.76,65.98,439.98
1190,10.89,40.81,1025.82,81.18,478.23
1191,11.82,42.86,1014.12,88.28,476.7
1192,5.95,35.57,1025.84,77.61,487.72
1193,22.92,60.37,1007.05,89.94,438.86
1194,26.24,70.36,1005.4,82.43,437.31
1195,13.03,41.26,1022.17,79.79,466.02
1196,15.61,41.2,1016.12,75.28,467.81
1197,15.62,41.76,1023.82,66.17,459.72
1198,7.66,41.92,1031.96,82.48,485.11
1199,26.25,66.56,1008.29,60.65,436.3
1200,6.29,40.78,1024.75,96.37,478.29
1201,22.25,43.79,1015.78,52.68,461.93
1202,22.07,60.08,1017.68,71.23,452.56
1203,11.56,40.71,1015.85,76.08,469.17
1204,27.36,66.54,1011.31,45.3,436.69
1205,32.88,72.29,1008.5,62.74,431.74
